State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Yield_calc,StateCrop_Yield,Crop_Yield,State_Yield,Yield_filled,StateCrop_ProdMed,Crop_ProdMed,N,P,K,ph,temperature,rainfall,Fertilizer_avg
Uttar Pradesh,MEERUT,1998,Kharif     ,Maize,3964,7003,1.766649849,1.64965243,2.632769546,5.28464394,1.766649849,501.5,2280,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Bihar,DARBHANGA,2004,Kharif     ,Small millets,5,4,0.8,0.775863184,0.65997565,3.509813832,0.8,70.5,211.5,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Andhra Pradesh,EAST GODAVARI,2006,Rabi       ,Other  Rabi pulses,414,197,0.475845411,0.532390604,0.638675715,195.1385872,0.475845411,32,141.55,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Tamil Nadu,NAGAPATTINAM,2012,Kharif     ,Urad,30600,10300,0.336601307,0.528975505,0.493911727,65.28759321,0.336601307,1460.5,366,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,VARANASI,2014,Rabi       ,Coriander,23,11,0.47826087,0.559256434,0.498316264,5.28464394,0.47826087,20,36,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Tamil Nadu,PUDUKKOTTAI,2005,Whole Year ,Dry chillies,37,24,0.648648649,0.657348232,1.372475632,65.28759321,0.648648649,383,259,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Goa,SOUTH GOA,2010,Rabi       ,Other  Rabi pulses,1650,1594,0.966060606,0.976238966,0.638675715,199.1605642,0.966060606,3917.5,141.55,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Assam,SIVASAGAR,2014,Rabi       ,Masoor,57,36,0.631578947,0.548107329,0.701271409,148.6304681,0.631578947,415,531,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Madhya Pradesh,SAGAR,2006,Rabi       ,Horse-gram,1,0.302292143,,0.302292143,0.453746091,3.063059939,0.302292143,39,300.35,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,JALAUN,2014,Kharif     ,Maize,3,3,1,1.64965243,2.632769546,5.28464394,1,501.5,2280,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,BUDAUN,2013,Rabi       ,Barley,443,1273,2.873589165,2.184347657,1.822868366,5.28464394,2.873589165,2964,1287,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Tamil Nadu,THE NILGIRIS,2013,Whole Year ,Cardamom,979,91,0.092951992,0.087252844,0.128574169,65.28759321,0.092951992,24,24,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Odisha,KALAHANDI,2011,Summer     ,Rice,12000,28000,2.333333333,1.533852841,1.995013791,3.72545989,2.333333333,42000,30519,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Maharashtra,DHULE,1998,Kharif     ,Soyabean,4000,5700,1.425,1.282852858,1.048275962,4.367612637,1.425,41000,1219,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Rajasthan,BHILWARA,2006,Kharif     ,Moong(Green Gram),21372,8824,0.412876661,0.284284086,0.452434518,2.841470918,0.412876661,316,129.75,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Rajasthan,NAGAUR,2006,Kharif     ,Sunflower,64,69.40363471,,1.084431792,0.944233258,2.841470918,1.084431792,2,180,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Tamil Nadu,KARUR,2009,Whole Year ,Sweet potato,85,1706,20.07058824,16.0375317,8.848028918,65.28759321,20.07058824,232.5,446.5,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Arunachal Pradesh,UPPER SUBANSIRI,2006,Kharif     ,Small millets,1237,1113,0.899757478,0.963179668,0.65997565,3.6471288,0.899757478,1087,211.5,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Maharashtra,AMRAVATI,2001,Kharif     ,Small millets,3000,1900,0.633333333,0.569033535,0.65997565,4.367612637,0.633333333,400,211.5,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Tamil Nadu,CUDDALORE,2012,Kharif     ,Horse-gram,3,1,0.333333333,0.462901571,0.453746091,65.28759321,0.333333333,161.5,300.35,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Chhattisgarh,KABIRDHAM,2000,Kharif     ,Bajra,9,7,0.777777778,0.526425055,1.173871632,2.179585844,0.777777778,5,1649,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Bihar,ARARIA,1999,Whole Year ,Sweet potato,703,9585,13.6344239,13.01132291,8.848028918,3.509813832,13.6344239,887,446.5,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Maharashtra,JALGAON,2000,Summer     ,Sunflower,200,100,0.5,0.617580565,0.944233258,4.367612637,0.5,410,180,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Telangana,KARIMNAGAR,2014,Whole Year ,Coriander,15,4,0.266666667,0.492881856,0.498316264,101.2110173,0.266666667,190,36,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Madhya Pradesh,DHAR,2010,Rabi       ,Peas & beans (Pulses),320,100,0.3125,0.487900121,1.266965015,3.063059939,0.3125,582,340,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,GORAKHPUR,2008,Kharif     ,Urad,3,2,0.666666667,0.541431909,0.493911727,5.28464394,0.666666667,306,366,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,MIRZAPUR,1999,Kharif     ,Bajra,11511,10338,0.898097472,1.359246282,1.173871632,5.28464394,0.898097472,3259.5,1649,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Maharashtra,AURANGABAD,1998,Kharif     ,Other Cereals & Millets,24100,14200,0.589211618,0.641057898,0.837008511,4.367612637,0.589211618,500,300,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,FIROZABAD,1999,Rabi       ,Wheat,100733,320940,3.186046281,2.762904026,2.092278562,5.28464394,3.186046281,330807,58988,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,HATHRAS,2012,Summer     ,Maize,164,303,1.847560976,1.64965243,2.632769546,5.28464394,1.847560976,501.5,2280,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,GORAKHPUR,1997,Rabi       ,Barley,3117,7801,2.502726981,2.184347657,1.822868366,5.28464394,2.502726981,2964,1287,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Assam,NAGAON,2003,Whole Year ,Onion,1047,2199,2.100286533,2.569252593,11.85524334,148.6304681,2.100286533,535.5,1718,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,GHAZIPUR,1998,Kharif     ,Bajra,11523,12346,1.071422373,1.359246282,1.173871632,5.28464394,1.071422373,3259.5,1649,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Madhya Pradesh,RATLAM,2001,Whole Year ,Potato,86,1386,16.11627907,12.31117344,12.86702455,3.063059939,16.11627907,5191,6437,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,BIJNOR,2010,Summer     ,Rice,90,211,2.344444444,2.077233843,1.995013791,5.28464394,2.344444444,96080,30519,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Bihar,PATNA,2012,Rabi       ,Maize,430,1650,3.837209302,2.723550163,2.632769546,3.509813832,3.837209302,6856.5,2280,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Maharashtra,AHMEDNAGAR,2007,Kharif     ,Ragi,26,23,0.884615385,1.017713072,1.198069892,4.367612637,0.884615385,8150,311,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Bihar,BEGUSARAI,2009,Rabi       ,Linseed,46,39,0.847826087,0.779583647,0.521592271,3.509813832,0.847826087,333,146,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Rajasthan,SAWAI MADHOPUR,2002,Kharif     ,Moong(Green Gram),222,14,0.063063063,0.284284086,0.452434518,2.841470918,0.063063063,316,129.75,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Bihar,PURNIA,2003,Summer     ,Moong(Green Gram),12078,10520,0.871005133,0.613560647,0.452434518,3.509813832,0.871005133,153,129.75,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Karnataka,GADAG,1999,Whole Year ,Onion,19953,114309,5.728912945,7.271978443,11.85524334,4.431194149,5.728912945,2222,1718,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,BANDA,2010,Rabi       ,Rapeseed &Mustard,1958,1107,0.565372829,0.905129195,0.770264534,5.28464394,0.565372829,3591,1175,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Rajasthan,CHURU,2008,Kharif     ,Moth,294989,92875,0.314842248,0.226699729,0.3551173,2.841470918,0.314842248,69,100,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Bihar,BEGUSARAI,2002,Kharif     ,Sesamum,36,22,0.611111111,0.752569789,0.459043106,3.509813832,0.611111111,32,161.1,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Gujarat,JUNAGADH,1999,Whole Year ,Onion,2200,58400,26.54545455,26.69323999,11.85524334,5.716670782,26.54545455,11050,1718,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Madhya Pradesh,MANDSAUR,2011,Rabi       ,Linseed,1487,1468,0.987222596,0.581709315,0.521592271,3.063059939,0.987222596,563.5,146,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Rajasthan,KARAULI,2009,Whole Year ,Sugarcane,28,3051,108.9642857,53.87503941,195.0033975,2.841470918,108.9642857,3822.5,35918,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Tamil Nadu,RAMANATHAPURAM,1997,Whole Year ,Coriander,1533,200,0.130463144,0.339706203,0.498316264,65.28759321,0.130463144,39,36,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,MUZAFFARNAGAR,2003,Kharif     ,Arhar/Tur,124,80,0.64516129,0.926960852,0.797442842,5.28464394,0.64516129,3013,878,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Madhya Pradesh,SHIVPURI,2006,Kharif     ,Other Kharif pulses,252,79.72049291,,0.316351162,0.501818458,3.063059939,0.316351162,514,200,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,FAIZABAD,2012,Rabi       ,Linseed,15,7,0.466666667,0.427932509,0.521592271,5.28464394,0.466666667,20,146,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Rajasthan,BARAN,1998,Kharif     ,Other Kharif pulses,13,3,0.230769231,0.328368002,0.501818458,2.841470918,0.230769231,23,200,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Rajasthan,HANUMANGARH,2008,Rabi       ,Gram,200540,119335,0.595068316,0.833668137,0.830302529,2.841470918,0.595068316,13120.5,1167,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Haryana,JIND,2002,Kharif     ,Arhar/Tur,1064,1100,1.033834586,1.025895824,0.797442842,7.055328564,1.033834586,200,878,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Maharashtra,RATNAGIRI,2000,Kharif     ,Ragi,18900,23200,1.227513228,1.017713072,1.198069892,4.367612637,1.227513228,8150,311,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Rajasthan,BARMER,2009,Rabi       ,Barley,67,186,2.776119403,2.214632753,1.822868366,2.841470918,2.776119403,4136,1287,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,KUSHI NAGAR,2006,Kharif     ,Sannhamp,244,68,0.278688525,0.323804803,1.200309682,5.28464394,0.278688525,7,20,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,KHERI,2000,Whole Year ,Potato,1208,16421,13.59354305,20.89612272,12.86702455,5.28464394,13.59354305,72455,6437,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,ALIGARH,2006,Rabi       ,Rapeseed &Mustard,24760,27429,1.10779483,0.905129195,0.770264534,5.28464394,1.10779483,3591,1175,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Karnataka,SHIMOGA,2005,Whole Year ,Cotton(lint),6662,11764,1.765836085,1.775018624,2.063290356,4.431194149,1.765836085,9979,3000,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,HARDOI,1998,Summer     ,Rice,17,35,2.058823529,2.077233843,1.995013791,5.28464394,2.058823529,96080,30519,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,ALIGARH,2010,Kharif     ,Moong(Green Gram),1077,644,0.597957289,0.491587224,0.452434518,5.28464394,0.597957289,43,129.75,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Andhra Pradesh,WEST GODAVARI,2005,Whole Year ,Sugarcane,34369,3087642,89.83799354,81.47887287,195.0033975,195.1385872,89.83799354,688627,35918,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Bihar,KATIHAR,2010,Rabi       ,Barley,76,100,1.315789474,1.189861602,1.822868366,3.509813832,1.315789474,223,1287,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Karnataka,BELGAUM,2014,Whole Year ,Dry ginger,22,639,29.04545455,16.98218223,5.369407339,4.431194149,29.04545455,1095.5,252,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Assam,DARRANG,2012,Kharif     ,Cotton(lint),3,1,0.333333333,0.479062038,2.063290356,148.6304681,0.333333333,5,3000,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,LALITPUR,2014,Rabi       ,Wheat,173401,367957,2.12200045,2.762904026,2.092278562,5.28464394,2.12200045,330807,58988,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Assam,CACHAR,2012,Rabi       ,Arecanut,4331,2233,0.515585315,0.925874922,2.163931621,148.6304681,0.515585315,1977.5,1506,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Karnataka,KOLAR,1999,Kharif     ,Niger seed,1037,238,0.229508197,0.250958665,0.385643572,4.431194149,0.229508197,174,156,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttarakhand,UTTAR KASHI,2006,Kharif     ,Arhar/Tur,266,169,0.635338346,0.694739393,0.797442842,3.316488923,0.635338346,51,878,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,MUZAFFARNAGAR,2003,Kharif     ,Moong(Green Gram),24,6,0.25,0.491587224,0.452434518,5.28464394,0.25,43,129.75,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Chhattisgarh,BALRAMPUR,2012,Kharif     ,Jowar,697,233,0.334289813,0.918718851,1.048582467,2.179585844,0.334289813,124,2000,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Madhya Pradesh,GWALIOR,2002,Whole Year ,Other Fresh Fruits,71,0,0,0,1.357906678,3.063059939,0,0,0,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,MEERUT,2012,Kharif     ,Maize,244,579,2.37295082,1.64965243,2.632769546,5.28464394,2.37295082,501.5,2280,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,BALRAMPUR,2011,Rabi       ,Potato,1647,36367,22.08075288,20.89612272,12.86702455,5.28464394,22.08075288,72455,6437,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Karnataka,CHITRADURGA,2000,Rabi       ,Safflower,1019,567,0.55642787,0.674777911,0.543941794,4.431194149,0.55642787,2060.5,85,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Assam,HAILAKANDI,2013,Whole Year ,Turmeric,180,128,0.711111111,0.758405411,2.755895142,148.6304681,0.711111111,297,125.5,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Odisha,RAYAGADA,2007,Winter     ,Sugarcane,82,2978.2,36.3195122,57.3764155,195.0033975,3.72545989,36.3195122,9384,35918,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Assam,KARIMGANJ,2008,Rabi       ,Rapeseed &Mustard,323,62,0.191950464,0.520252751,0.770264534,148.6304681,0.191950464,4602,1175,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Madhya Pradesh,GWALIOR,2003,Whole Year ,Water Melon,43,0,0,0,0,3.063059939,0,0,0,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Bihar,MADHEPURA,2008,Winter     ,Rice,35005,22786,0.650935581,1.467558229,1.995013791,3.509813832,0.650935581,21503,30519,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Odisha,JAGATSINGHAPUR,1997,Summer     ,Ragi,6,2,0.333333333,0.571395518,1.198069892,3.72545989,0.333333333,31.15,311,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Madhya Pradesh,SIDHI,2000,Kharif     ,Rice,119845,52495,0.438024114,0.98366618,1.995013791,3.063059939,0.438024114,9047,30519,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Bihar,SUPAUL,2005,Rabi       ,Masoor,1827,917,0.501915709,0.829080313,0.701271409,3.509813832,0.501915709,1715,531,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
West Bengal,DINAJPUR UTTAR,1997,Rabi       ,Masoor,367,160,0.435967302,0.697213469,0.701271409,53.3348132,0.435967302,374,531,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Tamil Nadu,SIVAGANGA,2006,Whole Year ,Ragi,131,204,1.557251908,2.191152201,1.198069892,65.28759321,1.557251908,449,311,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Tamil Nadu,TIRUVANNAMALAI,2004,Rabi       ,Gram,73,22,0.301369863,0.582403869,0.830302529,65.28759321,0.301369863,23.5,1167,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Madhya Pradesh,KHANDWA,2012,Whole Year ,Garlic,55,155,2.818181818,3.014960324,3.320252292,3.063059939,2.818181818,255,162,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Madhya Pradesh,VIDISHA,2003,Kharif     ,Groundnut,1183,1658,1.401521555,1.089363258,1.195073612,3.063059939,1.401521555,534,929.5,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,BASTI,2012,Kharif     ,Sweet potato,6,78,13,12.86851677,8.848028918,5.28464394,13,854,446.5,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Bihar,ARARIA,2002,Kharif     ,Moong(Green Gram),1148,329,0.286585366,0.613560647,0.452434518,3.509813832,0.286585366,153,129.75,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,ETAH,2008,Kharif     ,Arhar/Tur,4477,4886,1.091355819,0.926960852,0.797442842,5.28464394,1.091355819,3013,878,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,KANNAUJ,2001,Kharif     ,Groundnut,928,779,0.839439655,0.852379086,1.195073612,5.28464394,0.839439655,262,929.5,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Maharashtra,CHANDRAPUR,2008,Kharif     ,Sesamum,500,200,0.4,0.331409078,0.459043106,4.367612637,0.4,200,161.1,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Madhya Pradesh,BALAGHAT,2001,Whole Year ,Sugarcane,963,38500,39.97923157,30.34239895,195.0033975,3.063059939,39.97923157,6245,35918,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Gujarat,SURAT,2010,Whole Year ,Guar seed,100,100,1,0.829568001,0.980180161,5.716670782,1,1300,95,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,KUSHI NAGAR,2014,Kharif     ,Sweet potato,40,495,12.375,12.86851677,8.848028918,5.28464394,12.375,854,446.5,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,AMBEDKAR NAGAR,2006,Kharif     ,Sesamum,8,1,0.125,0.169634993,0.459043106,5.28464394,0.125,71,161.1,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Rajasthan,RAJSAMAND,2007,Whole Year ,Garlic,244,331,1.356557377,2.563423867,3.320252292,2.841470918,1.356557377,54,162,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Karnataka,MANDYA,2005,Whole Year ,Sugarcane,13131,1384664,105.4500038,89.2095152,195.0033975,4.431194149,105.4500038,239601.5,35918,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,HATHRAS,2003,Kharif     ,Rice,7129,13766,1.930986113,2.077233843,1.995013791,5.28464394,1.930986113,96080,30519,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,BASTI,2010,Rabi       ,Linseed,25,12,0.48,0.427932509,0.521592271,5.28464394,0.48,20,146,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,JAUNPUR,2003,Whole Year ,Tobacco,26,195,7.5,5.136198281,1.93186594,5.28464394,7.5,149,61,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Madhya Pradesh,KHARGONE,2007,Kharif     ,Cotton(lint),196951,46165,0.234398404,0.955296189,2.063290356,3.063059939,0.234398404,926.5,3000,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Odisha,KALAHANDI,1999,Kharif     ,Groundnut,5010,5370,1.071856287,1.066464224,1.195073612,3.72545989,1.071856287,240.55,929.5,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,JALAUN,2013,Kharif     ,Urad,8991,3884,0.431987543,0.541431909,0.493911727,5.28464394,0.431987543,306,366,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,HARDOI,2006,Whole Year ,Coriander,49,26,0.530612245,0.559256434,0.498316264,5.28464394,0.530612245,20,36,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
West Bengal,PURULIA,2011,Rabi       ,Rapeseed &Mustard,946,652,0.689217759,0.807386552,0.770264534,53.3348132,0.689217759,11378.5,1175,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Tamil Nadu,SALEM,1997,Whole Year ,Cotton(lint),22372,46890,2.095923476,2.06263101,2.063290356,65.28759321,2.095923476,4336,3000,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,CHANDAULI,2013,Rabi       ,Linseed,540,105,0.194444444,0.427932509,0.521592271,5.28464394,0.194444444,20,146,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Madhya Pradesh,SAGAR,2006,Whole Year ,Sweet potato,131,691,5.27480916,5.77271395,8.848028918,3.063059939,5.27480916,282,446.5,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,ETAWAH,2011,Kharif     ,Arhar/Tur,1878,4177,2.224174654,0.926960852,0.797442842,5.28464394,2.224174654,3013,878,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,KANPUR NAGAR,2013,Kharif     ,Sannhamp,34,9,0.264705882,0.323804803,1.200309682,5.28464394,0.264705882,7,20,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Haryana,MEWAT,2011,Kharif     ,Jowar,12812,6000,0.468310958,0.332729971,1.048582467,7.055328564,0.468310958,1000,2000,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Odisha,NUAPADA,2009,Winter     ,Horse-gram,1348,226.5,0.168026706,0.295886347,0.453746091,3.72545989,0.168026706,375.85,300.35,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Karnataka,BELLARY,2006,Summer     ,Ragi,84,179,2.130952381,1.547960822,1.198069892,4.431194149,2.130952381,1069,311,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Odisha,SAMBALPUR,2015,Summer     ,Wheat,48,37,0.770833333,1.297800264,2.092278562,3.72545989,0.770833333,71,58988,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,SHRAVASTI,1998,Rabi       ,Linseed,166,46,0.277108434,0.427932509,0.521592271,5.28464394,0.277108434,20,146,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Madhya Pradesh,BALAGHAT,2004,Rabi       ,Gram,5825,4667,0.801201717,0.894527936,0.830302529,3.063059939,0.801201717,33759,1167,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Madhya Pradesh,BHOPAL,2010,Kharif     ,Cowpea(Lobia),23,6,0.260869565,0.294865557,0.495117722,3.063059939,0.260869565,7,88,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Madhya Pradesh,MANDSAUR,1999,Whole Year ,Coriander,25770,17138,0.665036865,0.357207343,0.498316264,3.063059939,0.665036865,125.5,36,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
